2
13
9
123
37
37
80
229
368
62
25
68
77
20
5
2
1
41
4
211
10
1
94
9
6
18
76
1
27
2
54
105
71
125
55
176
58
180
142
153
12
27
51
69
104
19
80
99
60
4
26
30
2
66
85
58
80
55
14
90
331
52
9
78
48
50
736
74
25
25
225
136
82
28
57
133
146
68
111
77
20
25
21
86
9
2
73
33
57
16
3
15
64
100
193
15
65
66
111
30
31
109
5
100
54
77
52
305
81
53
33
145
14
47
16
55
8
578
111
51
35
74
51
80
100
96
91
56
401
375
44
51
40
9
17
5
132
66
69
48
33
5
26
13
50
104
1
2
2
5
2
1
4
4
3
8
1
2
1
3
1
1
92
169
99
10
69
115
109
113
13
1
137
73
108
49
49
41
66
88
79
49
104
7
15
18
69
11
2
72
51
353
46
905
63
308
70
21
28
201
49
44
6
62
32
611
94
108
168
27
27
144
98
31
103
56
73
484
110
127
549
123
52
170
109
61
83
51
20
1
293
12
27
10
206
4
81
15
94
632
36
250
1
1
1
1
1
1
1
20
1
1
1
41
4
204
5
558
68
5
9
80
417
3
2
9
2
5
36
4
2
1
2
1
3
1
3
1
1
1
1
1
2
1
3
59
61
229
32
33
101
93
10
784
106
59
1
5
1
64
3
1
4
1
1
1
1
57
2
152
1
1
1
1
1
4
2
3
1
29
2
13
33
53
227
175
4
80
57
7
2
1
1
4
6
47
2
2
13
2
3
4
2
3
2
23
159
58
29
162
1
121
362
2
86
48
2
6
3
12
12
4
10
4
4
1
5
62
83
14
32
93
103
27
105
11
23
11
77
97
274
55
71
14
11
46
49
4
10
50
155
7
4
41
47
30
8
24
27
2
16
20
269
62
24
5
2
206
1
1
74
3
63
6
1
7
90
8
4
1
19
113
1
2
14
9
3
25
7
64
18
13
14
3
67
32
34
46
85
32
139
241
140
142
60
632
77
94
98
139
31
73
14
55
44
46
150
22
48
82
19
461
44
14
61
128
4
18
23
36
5
3
2
9
60
152
1
16
103
72
9
1
75
54
14
89
53
93
12
1
10
5
5
1
4
6
1
311
59
63
22
29
350
44
7
1
1
3
1
5
4
1
7
5
261
111
8
3
19
1
75
7
1
1
2
110
34
153
182
12
141
108
45
57
15
47
54
39
9
30
143
93
35
7
2
30
51
2
50
73
5
68
257
3
222
80
371
92
321
650
1
52
49
1
1
1
62
39
166
43
34
22
9
4
3
8
1
1
1
16
10
17
46
116
3
81
12
8
7
39
10
161
4
63
3
181
17
97
226
59
59
1
5
96
43
54
12
9
5
22
19
47
1
54
2
1
8
2
121
45
1
1
1
83
119
3
4
44
14
80
80
86
68
8
4
92
53
90
29
13
201
167
176
93
9
5
6
151
211
33
24
25
8
19
23
25
8
143
87
16
39
2
687
70
7
46
52
33
58
7
5
2
74
10
1
17
58
98
2
372
1
20
63
20
61
2
22
6
2
4
5
123
1
20
31
40
24
50
2
45
62
41
30
6
18
5
17
32
432
11
5
10
18
8
7
16
12
93
2
12
1
85
66
85
21
140
8
6
3
21
17
24
19
42
9
101
25
8
18
8
20
2
4
11
31
43
34
217
74
96
86
86
27
13
5
5
56
7
1
3
11
4
4
9
261
18
45
26
1
14
26
7
76
64
1
79
305
175
156
50
37
63
112
22
32
183
15
31
11
62
41
1
3
1
130
105
110
224
226
319
142
200
200
7
1
1
1
2
41
9
101
47
73
196
149
4
43
58
117
61
247
7
4
80
49
148
77
100
84
284
55
6
31
184
364
196
155
59
102
15
159
169
17
9
66
114
49
1
1
2
538
36
74
220
61
65
59
39
1
43
13
146
241
65
159
58
8
128
79
49
30
42
90
27
64
135
43
62
6
503
200
6
91
51
49
3
39
59
78
5
132
112
63
89
76
17
24
16
6
30
1
65
150
61
29
153
35
31
8
8
4
112
199
54
1
163
1
5
223
69
47
3
4
31
111
1
34
48
48
1
109
7
11
3
2
14
7
33
51
10
72
67
59
123
12
19
62
11
268
62
62
2
2
2
1
63
55
108
3
12
137
40
26
25
1
45
17
10
44
127
115
416
87
425
59
54
1
89
1
130
260
25
160
271
13
12
11
1
91
63
180
58
96
19
1
29
62
118
1
4
52
87
15
3
52
110
86
91
58
57
8
52
23
133
115
107
69
60
59
953
107
4
9
3
13
17
4
3
1
2
2
143
75
47
39
4
30
76
1
153
58
603
110
53
83
241
56
94
181
1
2
6
3
1
12
117
2
5
15
2
23
9
3
1
13
1
14
144
2
81
75
6
86
175
46
222
6
343
1
1
1
1
1
1
1
1
49
49
72
58
1
1
1
12
29
52
137
65
26
41
292
